	IMR90_iCherry	IMR90_iCherry	IMR90_iCherry	IMR90_iRAS	IMR90_iRAS	IMR90_iRAS
7892909	3.38568	3.4883	3.27279	3.07663	3.71492	4.06971
7892910	2.24112	1.8536	2.47331	2.17906	1.52901	2.44521
7892911	5.35507	5.0646	5.65854	5.63755	5.531	5.56808
7892912	2.61488	2.43339	3.2705	2.95156	2.22228	3.03958
7892913	2.38219	2.23398	2.21753	2.73417	3.20247	2.37974
7892914	2.14823	2.08173	2.40387	2.29926	2.30373	2.20217
7892915	3.5196	3.96286	3.61759	4.31511	4.53804	3.54576
7892916	5.20181	5.09813	5.27994	5.29871	5.14672	5.35246
7892917	2.45009	2.61332	2.65461	2.50772	1.94597	2.33047
7892918	3.3143	2.85814	2.72199	2.87649	3.3229	2.64802
7892919	7.40886	7.06508	7.58609	7.45286	7.00587	7.53255
7892920	5.78126	5.56276	5.45289	6.24732	5.43491	5.25301
7892921	1.72564	1.97635	1.66938	1.97896	1.80918	1.74434
7892922	2.51164	3.00365	2.38946	2.48638	2.34761	2.24853
7892923	1.90898	1.85008	1.92911	1.83227	1.78394	2.0133
7892924	8.11662	7.95346	7.95396	7.75778	8.18913	7.94572
7892925	7.65021	7.72309	7.28649	7.32956	8.08215	7.28812
7892926	6.24914	6.12875	5.82388	5.8141	5.62474	5.63685
7892927	1.829	2.32511	1.79372	2.28748	2.14805	2.45769
7892928	8.06059	7.8903	7.96174	8.04212	8.07483	7.82925
7892929	1.9595	1.83982	1.85896	1.90016	2.22915	1.7027
7892930	8.51282	8.32897	7.95654	8.3542	8.62381	8.21791
7892931	3.28655	2.58084	3.42365	3.07338	2.96203	3.34585
7892932	4.18384	3.96792	3.62085	4.0277	3.88223	3.96871
7892933	2.5073	3.12137	2.6955	2.74679	2.55452	2.92389
7892934	3.90119	2.94016	3.28352	2.77291	3.40423	3.63343
7892935	7.97773	8.11836	8.41012	8.20547	8.20617	7.93656
7892936	3.91226	3.39409	3.22823	2.96744	3.06233	3.34431
7892937	4.91803	4.67537	4.97791	4.6203	4.66744	4.83009
7892938	2.97922	3.29388	2.85582	3.28616	3.65301	2.97408
7892939	6.98539	7.45974	7.35135	7.63751	7.39227	7.46887
7892940	9.89387	9.78508	9.88752	9.76573	9.91275	9.80795
7892941	10.1911	10.243	10.3186	9.92479	9.95514	9.95407
7892942	2.56111	2.48475	2.86903	2.7155	2.28945	2.48621
7892943	1.93266	1.97431	1.87846	1.89909	1.97775	1.89649
7892944	6.89298	7.04981	7.16664	7.23906	7.18238	7.26554
7892945	2.28268	2.22555	2.33906	1.92558	2.02038	1.68228
7892946	3.34083	3.15271	3.49135	3.73193	3.81209	3.02337
7892947	8.69441	9.1355	8.80422	9.10641	9.04286	8.84274
7892948	8.36002	8.52274	8.45466	8.5981	8.46347	8.55844
7892949	2.81051	2.59981	2.27354	2.04574	2.42804	2.42323
7892950	2.54692	2.04145	2.50902	2.19856	2.59817	2.19105
7892951	5.64235	5.62866	5.16156	5.17678	5.60904	5.46143
7892952	4.0536	3.41994	3.49245	4.26358	4.09939	4.15366
7892953	4.47995	4.26755	5.16808	4.55326	4.3465	4.87986
7892954	7.33286	7.77426	7.26631	7.48628	7.52103	7.75769
7892955	8.11237	8.24713	8.10542	8.41146	8.21481	8.10169
7892956	8.90736	9.06625	9.02612	9.06064	9.19081	9.07968
7892957	2.75947	2.71543	3.03298	3.21954	2.87408	3.51113
7892958	2.40616	2.24627	2.30998	2.23746	2.17834	2.00548
7892959	4.57465	4.5982	3.94431	3.82837	4.4397	4.06656
7892960	8.17466	7.81656	7.86495	7.91866	7.94211	7.96379
7892961	3.33144	2.77799	2.61079	2.29159	2.397	3.42694
7892962	1.91247	2.21522	2.05949	2.20628	2.06002	2.59343
7892963	2.58387	2.16497	2.41772	2.39977	2.28217	2.41801
7892964	2.15327	2.11567	1.92073	2.38299	2.06026	2.16937
7892965	2.263	2.03169	1.85316	1.92732	2.13163	1.985
7892966	7.85828	7.98687	7.9519	8.08229	7.76871	8.19336
7892967	6.88268	6.76297	6.98378	6.90671	6.81354	6.35218
7892968	5.36552	4.64058	5.04675	6.61658	7.0092	6.60584
7892969	8.94402	8.74503	8.94204	9.00681	9.02072	8.76094
7892970	2.58584	2.36832	2.38197	2.18957	2.60437	2.3993
7892971	1.98423	1.95443	1.93561	1.9146	2.048	1.9104
7892972	9.64815	9.69945	9.68489	9.77353	9.91471	9.7212
7892973	2.72011	3.27696	2.66875	2.6518	2.62117	2.39692
7892974	2.74081	2.85502	2.62832	2.49437	2.31968	2.64783
7892975	2.25638	1.68591	1.86531	1.92326	2.39518	1.99834
7892976	2.44208	2.20122	2.03987	1.91563	2.32528	2.09066
7892977	9.6155	9.57009	9.75498	9.62732	9.53354	9.51623
7892978	4.15521	3.84278	4.62807	3.68437	3.14828	3.4778
7892979	7.21836	7.11058	7.11276	7.14718	7.3293	7.13925
7892980	3.00216	2.95322	2.61094	3.24798	3.20027	2.56019
7892981	7.24022	7.28777	7.1797	7.54526	7.17985	7.46589
7892982	3.67602	2.98665	2.44827	2.38652	3.0849	2.6531
7892983	8.10604	8.38808	8.0449	8.04858	8.33675	7.85498
7892984	2.69705	2.54017	2.51685	3.07124	3.71344	2.71081
7892985	2.73334	3.17357	2.73869	2.61557	1.98102	2.76335
7892986	10.4173	10.3936	10.4651	10.508	10.4061	10.3757
7892987	9.94672	9.73362	9.65095	9.72896	10.0248	9.75183
7892988	2.29206	2.0515	1.95439	1.98183	1.88854	2.39709
7892989	3.36681	3.76099	3.48731	4.29458	3.70325	3.39466
7892990	2.60133	1.95452	2.07278	2.70404	2.32274	1.94581
7892991	5.7978	6.07527	5.47945	5.64584	5.93542	5.16597
7892992	10.2236	10.1686	10.0454	10.0122	10.2533	10.0472
7892993	8.29637	8.34438	8.39044	8.26269	8.49102	8.2249
7892994	2.10929	1.99588	2.00881	1.88149	2.06139	1.92369
7892995	2.84297	2.34922	2.79547	2.44296	2.79483	2.53581
7892996	3.87277	4.14909	3.69556	3.97144	3.43126	3.19208
7892997	2.53192	2.46101	2.3459	2.43563	2.41353	2.37814
7892998	3.87478	3.81212	3.60468	4.45534	3.93851	4.33805
7892999	2.0131	2.25347	4.04259	4.91446	3.34887	3.69423
7893000	2.64703	2.78984	2.65833	2.87711	2.66721	2.45544
7893001	6.79121	6.51915	6.52425	6.7738	7.26908	7.01354
7893002	8.4057	8.65621	8.14063	8.25145	8.25223	8.1551
7893003	2.21084	2.32171	2.58562	2.74828	2.15863	2.29993
7893004	2.45474	2.36379	2.37372	2.76522	2.88172	2.92629
7893005	2.054	1.63459	2.4665	1.96786	1.97024	1.80442
7893006	2.64538	2.93146	2.23387	2.78942	2.64579	2.52918
7893007	3.44111	2.97513	2.67878	2.40248	2.34909	2.74989
7893008	3.64172	3.14337	3.35862	2.56061	3.1359	3.78956
7893009	2.3057	1.85462	1.92539	2.24915	2.45764	2.19485
7893010	3.10452	3.05187	3.16987	3.09867	3.29082	2.98187
7893011	3.41073	3.68589	3.40015	3.52377	3.16212	3.50058
7893012	8.28818	8.04976	8.084	8.02102	8.28684	8.14481
7893013	3.18009	2.13244	2.75273	2.67195	2.56138	2.68689
7893014	2.42743	2.42953	2.08	2.53169	2.32241	3.03968
7893015	9.25769	9.34993	9.5439	9.49076	9.22999	9.38786
7893016	3.20998	2.57859	2.8116	3.03795	2.41654	3.27523
7893017	3.13726	3.23985	3.31482	3.27158	3.28562	3.27233
7893018	2.17187	2.41539	2.32753	2.43327	1.96094	2.0413
7893019	3.88985	3.18686	3.02231	3.26274	3.41275	3.11588
7893021	3.14865	3.07104	3.03524	3.10888	2.43071	2.75471
7893022	2.42925	2.58862	2.47028	2.88115	3.06299	3.23187
7893023	8.25766	8.1134	8.40595	8.03168	7.96797	8.14512
7893024	2.80494	2.5331	2.39157	2.44542	2.60768	2.50728
7893025	3.97848	4.41573	4.1383	4.47684	4.36953	4.78666
7893026	4.60609	4.39693	4.52448	4.58248	4.52311	4.63493
7893027	2.77209	2.50091	2.3674	2.80547	2.61718	3.34776
7893028	2.10082	2.1453	1.82507	2.34294	2.53917	2.06177
7893029	9.37161	9.36934	9.07199	9.09549	9.37971	9.13504
7893030	2.51683	2.77167	2.30417	3.17737	2.127	2.56109
7893031	6.759	7.26878	7.03748	7.54943	7.61377	7.53828
7893032	5.04947	5.03558	4.88553	4.95628	5.04967	4.48196
7893033	4.65257	3.26389	2.69279	2.61592	2.34765	2.67023
7893034	2.36087	2.22624	2.73488	2.5667	2.22665	2.42375
7893035	2.88924	2.65628	3.02238	3.36808	2.63088	3.30886
7893036	5.25848	5.49839	4.71209	5.62048	5.73249	5.38373
7893037	3.60054	4.28102	4.15274	3.80564	3.86628	3.3162
7893038	2.514	2.52154	2.28124	2.5149	2.66804	2.42269
7893039	8.97546	8.29995	8.60923	8.79743	8.92214	8.85537
7893040	4.0726	3.10284	2.65604	2.98456	3.63852	2.81282
7893041	1.95926	2.1544	2.20139	2.21631	2.10711	1.9072
7893042	7.83116	7.41894	7.51424	7.57507	7.72286	7.41428
7893043	2.87308	3.08152	2.5498	3.09237	3.04832	3.48632
7893044	2.01405	2.03338	1.95554	1.96239	2.89534	2.02574
7893045	1.88077	2.08065	1.86082	1.82885	2.1203	1.76069
7893046	2.64687	2.45188	2.03172	1.99928	2.07892	2.26572
7893047	2.25463	2.90302	2.69168	2.58317	2.48486	2.67397
7893048	4.46005	3.98368	4.20809	4.40107	4.33923	4.07891
7893049	2.13414	2.0542	2.25113	2.27158	2.19507	2.2533
7893050	9.2665	9.40333	9.38041	9.13304	8.99756	8.71674
7893051	4.19187	3.57005	4.26155	2.78196	4.15469	3.72278
7893052	2.55257	2.91889	2.66516	2.50326	2.84316	2.01919
7893053	2.79095	2.30093	2.98828	2.29816	2.43299	2.3497
7893055	3.2219	2.7769	2.69569	2.79784	2.81453	2.94049
7893056	2.87989	2.91812	2.35404	2.42316	2.81418	2.56186
7893057	2.33986	2.03198	1.93991	2.12369	2.34855	2.03829
7893058	7.77916	7.57609	7.73303	7.73487	7.92844	7.96863
7893059	3.96737	3.76922	3.54032	3.43315	3.52509	3.82206
7893060	2.82299	2.8018	2.5745	2.86863	3.01493	3.21572
7893061	8.96064	9.05292	8.55393	8.98581	9.29641	9.3069
7893062	2.7049	2.75821	2.6286	2.52509	3.06581	2.52575
7893063	2.1595	2.4067	2.49686	2.58059	2.12824	3.14578
7893064	6.61363	6.87373	6.67027	6.94391	6.92396	7.10882
7893065	2.6469	2.50827	2.06934	2.17661	2.41481	2.2302
7893066	2.08112	2.03743	2.0203	1.8502	2.1766	1.83384
7893067	7.3757	6.89869	7.1413	7.0846	6.63655	6.95446
7893068	3.84002	3.97345	4.34082	4.35954	4.09923	3.71618
7893069	3.89145	3.66243	3.29312	3.89227	3.96348	3.3771
7893070	9.67546	9.71277	9.71044	9.64954	9.60031	9.53595
7893071	3.60832	3.98783	4.1106	3.97202	3.53151	4.33512
7893072	2.60125	2.88461	2.38979	2.8874	3.57167	2.55831
7893073	7.53043	7.7825	7.51451	7.5492	7.6596	7.39592
7893074	5.78072	5.81923	6.19695	6.30846	5.32568	5.91302
7893075	5.15258	3.80408	4.07193	4.0863	4.20252	4.25902
7893076	2.34741	2.34715	2.21702	2.56219	1.86506	2.23183
7893077	10.7404	10.6261	10.5897	10.623	10.7697	10.6095
7893078	2.39661	1.78546	1.93308	1.78946	1.83911	2.10496
7893079	7.28526	7.27958	7.39061	7.29974	7.62408	7.41758
7893080	2.69133	2.71708	2.59913	2.90117	3.06453	2.95872
7893081	8.72553	8.85002	8.67454	8.9008	8.82026	8.76072
7893082	3.00119	2.46086	2.80699	2.93274	3.19113	2.62858
7893083	3.31353	2.53894	3.34928	2.42072	2.56502	2.639
7893084	5.7433	5.9159	5.48762	5.82754	5.92672	6.1148
7893085	8.0789	7.88456	7.88036	7.7836	7.96109	7.69478
7893086	6.36635	6.16437	6.23147	5.63454	6.13647	5.87572
7893087	8.5142	8.51583	8.62772	8.52636	8.30025	8.28322
7893088	2.68914	2.52671	2.72799	2.66721	2.09975	2.59869
7893089	3.53457	4.07622	2.92448	3.17917	2.57944	3.56228
7893090	10.2151	10.4273	10.332	10.2435	10.3286	10.2519
7893091	7.81812	8.36154	7.71181	7.51739	7.48168	7.51528
7893092	2.40246	3.10531	2.67258	2.86239	2.96275	2.46697
7893093	2.1483	2.11152	2.29351	1.92059	2.38386	2.13732
7893094	9.77734	10.0526	9.85677	9.89262	9.76007	9.58533
7893095	3.36438	3.64379	3.11106	3.04091	2.86275	3.20323
7893096	8.06499	8.37349	8.32688	8.24152	8.33269	8.10854
7893097	6.64686	6.62101	6.26581	6.36981	6.59588	6.57404
7893098	2.79041	3.54186	2.39672	3.59321	2.74159	3.14976
7893099	3.55225	3.81575	3.00383	3.1264	2.99026	2.84144
7893100	4.38153	4.87101	3.95661	4.1009	3.95422	4.30704
7893101	10.2234	10.2228	9.97808	9.82086	10.0942	9.88741
7893102	2.9344	2.26431	2.18635	2.24279	2.85269	2.38482
7893103	10.7366	10.6908	10.664	10.7436	10.8326	10.9407
7893104	5.7429	4.97972	5.35504	5.86278	4.56384	5.21844
7893105	7.29963	7.1127	7.03071	7.31208	7.40849	7.10406
7893106	4.65503	4.37281	4.9731	5.26839	4.75682	4.98816
7893107	2.28785	2.3188	1.93764	2.62708	2.4768	1.99714
7893108	1.79838	2.23553	1.93134	1.67653	1.85515	1.42149
7893109	2.43845	2.42785	2.05455	2.29428	2.17889	2.36789
7893110	2.88211	2.59601	2.67352	2.87715	3.28129	2.41648
7893111	3.26017	2.45248	2.97994	2.85584	2.58479	3.01487
7893112	2.79364	2.41602	2.50208	2.42552	2.22186	2.49071
7893113	5.58651	5.61126	5.70047	5.59371	5.4741	5.33474
7893114	2.67496	3.1869	2.95351	3.34887	2.61585	3.60635
7893115	2.16033	2.53429	1.96047	2.26067	2.34665	1.85367
7893116	6.21338	5.98406	6.89039	6.51483	6.11983	6.19615
7893117	2.44318	2.30253	2.12028	2.23905	2.54346	2.00666
7893118	4.45044	3.88711	4.07563	3.96478	3.93945	4.23259
7893119	2.8728	2.88303	2.45829	2.36547	2.4871	2.93979
7893120	2.40942	2.30619	2.495	2.46773	2.35126	2.19666
7893121	7.32763	7.45826	7.34875	7.61797	7.47763	7.43451
7893122	5.55227	5.13108	6.1795	6.1154	5.61747	6.04358
7893123	4.36973	4.01284	3.49943	3.66117	3.71761	3.75186
7893124	2.38797	2.64548	2.41834	2.12046	1.908	2.38207
7893125	5.61779	5.77214	5.81445	5.54558	5.27815	5.78142
7893126	2.2127	2.19262	2.16338	2.04175	1.85826	2.21583
7893127	1.96691	2.31854	1.86199	2.6217	2.57333	2.70913
7893128	4.46	3.96552	4.11074	4.05794	4.22007	4.12555
7893129	2.2907	2.45687	2.31911	2.34833	2.54026	2.14205
7893130	9.1622	9.14968	8.76862	8.79286	9.4298	8.88276
7893131	8.97482	9.02382	8.99979	8.76684	8.82147	8.52543
7893132	2.19242	2.00922	2.03088	1.94435	1.93977	2.09232
7893133	10.293	10.2359	10.2729	10.3399	10.1523	10.2698
7893134	4.70208	4.1625	5.09416	4.63257	4.32448	3.98157
7893135	2.23973	2.18852	1.96877	2.11071	2.47145	2.77062
7893136	2.40068	2.48649	1.72792	2.06608	2.25764	1.80926
7893137	2.68494	2.17944	2.46506	1.90502	2.15842	2.10606
7893138	9.80951	9.9226	9.86845	10.0244	10.0796	10.0623
7893139	10.8217	10.7411	10.786	10.5566	10.5447	10.5891
7893140	10.1354	10.1864	10.0349	10.0965	10.1294	9.96451
7893141	3.88964	3.17327	3.26174	3.74467	3.0621	2.52746
7893142	2.94998	2.68148	2.72075	3.01041	2.09139	2.79229
7893143	2.17136	2.17483	1.78081	1.89061	2.22339	2.07622
7893144	2.39268	2.00524	2.51477	2.23058	2.10105	2.19225
7893145	3.44454	4.07334	3.80279	3.73186	2.89305	3.09101
7893146	3.52834	2.3071	2.61571	2.71192	3.37016	3.16352
7893147	10.3856	10.359	10.1447	10.2335	10.3435	10.1553
7893148	6.64023	6.37977	6.41957	6.31026	6.33428	6.54504
7893149	2.52647	2.54899	2.06219	2.60718	2.27135	2.41422
7893150	3.09629	3.41081	2.50728	3.51349	2.86741	2.70909
7893151	3.35817	3.58072	3.40046	3.21055	2.93174	3.32498
7893152	9.29007	9.31778	9.16671	9.22169	9.43779	9.15415
7893153	9.25794	9.40703	9.2901	9.13342	8.96694	9.30966
7893154	3.75547	3.09866	3.28432	3.30931	3.22546	2.74526
7893155	2.77439	2.32088	2.47571	3.00015	3.12311	2.41656
7893156	2.03352	2.0569	2.10535	2.29419	2.21745	2.48238
7893157	2.13211	2.31334	2.35276	2.08316	2.63089	2.11858
7893158	3.33328	3.79416	3.20187	3.76679	3.85123	3.47804
7893159	2.50889	2.40127	2.51199	2.61445	2.97698	2.32631
7893160	7.94403	8.10983	7.97628	8.16526	7.69195	7.90899
7893161	2.05995	2.21171	2.47688	2.19106	2.70151	1.91975
7893162	3.79578	3.31634	3.38602	3.12212	3.23059	3.11724
7893163	2.13912	1.97689	2.16631	1.85497	1.98213	2.29178
7893164	7.52236	7.765	7.7614	7.57917	7.1704	7.23784
7893165	4.23545	3.39431	2.88178	3.3495	3.99246	3.66925
7893166	2.5006	2.74921	2.22328	1.94213	2.63541	2.63478
7893167	2.9218	2.58078	2.48559	2.55427	2.68583	3.0467
7893168	2.52713	2.31555	2.84776	2.75869	1.91477	2.48862
7893169	3.34017	3.5398	3.01721	3.82226	3.54342	3.44718
7893170	5.06896	4.77648	3.97809	5.25387	5.14219	5.55963
7893171	3.96433	4.41879	2.61958	3.57385	3.33244	2.64136
7893172	4.32303	3.86293	3.98073	4.96567	3.80993	4.20869
7893173	9.60031	9.81832	9.75335	9.57684	9.57797	9.30602
7893174	2.40693	2.62702	2.25778	2.32886	2.42394	2.12477
7893175	5.21352	5.23849	4.75571	4.55215	5.83708	5.60048
7893176	1.87786	2.17852	1.82033	1.90995	2.06088	2.02765
7893177	2.88446	3.4795	2.97139	2.70972	3.38526	3.18676
7893178	2.5399	2.54415	2.37798	1.87828	2.8433	2.08141
7893179	3.21972	2.80489	2.94233	2.29347	2.58985	2.76584
7893180	3.69806	3.33894	3.5145	3.51256	3.49529	3.4948
7893181	6.69318	7.06422	6.84961	7.08114	7.34097	7.07989
7893182	3.54985	3.69864	3.75592	3.47129	2.89896	3.16038
7893183	2.41627	2.70249	2.21266	2.57212	2.4299	2.40499
7893184	5.03894	6.10614	5.69893	5.61801	5.39937	6.02743
7893185	2.78667	2.51195	2.85559	2.62503	2.40691	2.8695
7893186	2.8587	2.95879	2.66382	2.63749	3.4235	2.83088
7893187	8.20209	8.21268	8.00672	8.12018	8.12049	8.24474
7893188	2.8389	2.68352	2.76264	2.8353	2.24856	3.34541
7893189	10.7413	10.667	10.6893	10.7061	10.6696	10.5472
7893190	2.80313	2.57837	2.52174	2.52067	2.53625	2.9631
7893191	7.82839	8.00951	7.99064	8.09851	8.1195	8.11413
7893192	2.03569	1.89844	1.95266	2.19019	2.27204	1.95501
7893193	1.87083	1.81692	2.20788	2.76117	2.16308	2.21543
7893194	8.98864	9.42895	9.44016	9.05183	9.10902	8.87076
7893195	2.06254	2.13796	1.8318	2.09684	2.53162	1.76234
7893196	8.43279	8.57513	8.11157	8.29371	8.30345	8.5913
7893197	2.14663	1.88835	1.89198	1.98149	1.49691	1.74605
7893198	1.74995	1.96803	1.97598	2.1768	1.8629	1.7719
7893199	2.2645	2.13589	1.99093	2.19647	2.26174	2.21062
7893200	2.03702	1.9072	1.76172	1.89434	1.64524	1.94718
7893201	9.95826	9.94048	9.93376	9.69893	9.74687	9.78308
7893202	3.31306	3.25935	3.06851	3.87614	3.17656	3.55197
7893203	1.83527	1.99115	1.66635	2.05921	2.13505	1.96928
7893204	2.83878	3.23699	3.08497	3.01017	2.74417	2.70285
7893205	9.68066	9.85939	9.78303	9.60501	9.36881	9.4319
7893206	3.74172	4.2794	3.41189	3.48549	3.66677	3.32894
7893207	3.48561	3.6067	3.1505	3.36073	3.33158	3.24504
7893208	8.18306	8.38139	8.53399	8.34781	8.36134	8.10948
7893209	4.44162	4.33214	4.88311	4.45866	4.59129	4.60494
7893210	3.28675	3.46735	3.59402	3.04993	2.91572	3.10627
7893211	2.82764	2.58138	2.32826	2.34721	2.80381	2.90456
7893212	3.93611	3.07845	3.07581	3.5393	3.16225	4.0252
7893213	1.80172	2.09918	1.98874	2.17664	2.12044	2.10236
7893214	2.49954	1.80145	2.67638	2.13716	2.24522	2.16112
7893215	2.67223	2.59512	2.37687	2.37249	2.3551	2.66637
7893216	2.58425	2.58405	2.43409	2.92165	2.67442	2.26267
7893217	7.40569	7.64517	7.65167	7.55254	7.41767	7.76148
7893218	10.7346	10.827	10.7803	10.8172	10.7627	10.7413
7893219	2.18002	2.61949	2.43674	2.53973	2.71774	2.63673
7893220	7.17378	7.26615	7.00868	7.11495	7.01007	7.04136
7893221	2.4341	2.20643	1.82613	1.7986	1.83719	1.82613
7893222	2.25153	2.40022	2.22389	2.27775	2.24854	2.06347
7893223	3.16579	3.02344	2.43034	2.91324	2.91751	2.22111
7893224	2.52631	2.82699	2.21745	2.30936	2.51009	2.47631
7893225	3.28082	3.2235	2.52219	3.31009	3.77812	2.91994
7893226	3.10055	2.51777	2.4699	2.58985	2.71918	2.52477
7893227	4.8945	4.54752	3.56989	4.74828	5.0556	4.75205
7893228	3.31719	3.88173	2.86947	3.18632	3.64464	3.13796
7893229	2.27317	2.74942	2.39503	2.8455	2.56713	2.23634
7893230	2.41902	2.09123	2.51169	1.79494	2.13863	2.52579
7893231	9.94552	9.76289	9.77129	9.64741	9.77661	9.75222
7893232	3.75665	3.07491	3.34874	3.48182	3.2128	3.69261
7893233	1.97399	2.09754	1.91819	1.71153	1.7114	1.9109
7893234	2.22924	2.43588	2.87739	2.97143	2.52706	2.2109
7893235	3.92111	4.03503	3.77312	4.33926	3.75952	4.05622
7893236	3.57947	3.29499	3.90719	3.74954	3.33478	4.05084
7893237	7.7191	7.60021	7.60211	7.65435	7.86452	7.51059
7893238	9.55934	9.72882	9.7709	9.56976	9.44131	9.53077
7893239	2.68293	2.95335	3.24017	2.96264	3.44244	2.78873
7893240	7.23191	7.21359	7.19313	7.13492	6.53512	7.2287
7893241	1.999	2.30321	2.0923	2.38596	2.35445	2.09694
7893242	7.39853	7.35142	6.82976	7.03238	7.74547	7.16336
7893243	1.95076	2.02081	2.22575	1.92122	2.25701	1.91115
7893244	7.04278	7.455	7.37239	7.68814	7.64353	7.64394
7893245	2.23494	2.87331	2.55262	2.41171	2.53644	2.28187
7893246	3.47883	3.45239	2.99098	3.12937	2.98224	3.31271
7893247	7.95081	8.00545	8.09834	8.15549	7.97298	7.58855
7893248	5.58514	5.65342	5.54826	5.5119	5.50703	5.60105
7893249	3.6408	4.35223	4.13707	4.00254	3.73035	3.34013
7893250	2.32722	2.6995	2.34375	2.4228	3.07415	2.13947
7893251	2.54709	2.50329	2.11375	2.36979	2.49553	2.70376
7893252	2.29262	2.78237	2.1047	2.41739	2.36717	2.47851
7893253	2.00883	1.92002	1.80773	2.04477	2.40783	2.22364
7893254	3.30009	2.3737	2.89205	2.52642	2.40375	2.88379
7893255	2.72476	3.11488	2.60724	3.32116	3.01543	2.58247
7893256	2.26349	2.25548	2.36616	2.5118	2.41005	2.65797
7893257	5.55356	5.09902	5.8454	5.65691	6.01401	5.89096
7893258	7.52046	7.63145	7.53659	7.66511	7.97883	7.94632
7893259	7.91482	7.77862	7.64026	7.63519	7.6663	7.08298
7893260	2.63416	3.35057	2.57156	2.78436	3.31872	2.67409
7893261	9.69032	9.8636	9.68569	9.58172	9.32987	9.53725
7893262	8.50409	8.78446	8.70216	8.54095	8.32971	8.29182
7893263	3.44471	2.90902	3.38658	3.11972	3.0961	3.2022
7893264	9.39816	9.40834	9.46363	9.39064	9.4982	9.3732
7893265	2.35031	2.2717	2.03606	2.40296	2.2952	2.04527
7893266	8.90744	8.68133	8.74952	8.75264	8.72172	8.6225
7893267	2.2927	3.35902	2.37212	2.10209	1.64848	1.90242
7893268	6.23951	6.41911	6.44024	6.81319	6.94505	6.88943
7893269	3.74869	3.39623	4.15793	3.32313	3.42566	3.1699
7893270	10.4228	10.344	10.2908	10.3685	10.5814	10.4494
7893271	8.97847	8.74931	9.0012	8.51796	8.52669	8.66447
7893272	9.34574	9.4187	9.43975	9.69176	9.81352	9.68624
7893273	3.89679	4.36219	3.61307	3.82889	3.78489	4.58297
7893274	1.96043	1.88332	2.10049	1.96741	2.08739	2.14495
7893275	1.90025	1.99689	1.93584	2.02434	1.99798	2.40306
7893276	2.33273	1.95071	2.14341	2.24551	2.29032	2.44783
7893277	2.57508	2.13677	2.23786	1.94078	1.96988	2.16439
7893278	3.60478	2.36664	3.0706	2.80436	3.09968	2.59404
7893279	2.02858	2.20298	1.94908	1.94919	2.13961	2.22802
7893280	1.93265	1.97424	2.00336	2.01202	2.05029	1.91894
7893281	9.64021	9.40783	9.32165	9.42202	9.54023	9.32067
7893282	2.43829	2.24398	2.30832	2.40025	2.17551	2.14972
7893283	8.45448	8.38968	8.29474	8.35502	8.33496	8.11335
7893284	2.9444	3.04532	2.50656	2.64635	2.38339	2.12641
7893285	4.7056	4.36882	4.33263	4.08488	3.88879	4.6606
7893286	2.54632	2.64071	2.59603	2.69952	2.72174	2.49567
7893287	3.1802	3.26013	2.29989	3.2143	2.91506	3.02135
7893288	5.72927	5.31312	4.84402	4.55329	5.5731	5.28048
7893289	8.88648	8.98892	8.83231	8.66861	8.88002	8.54334
7893290	2.81304	3.19793	2.6978	3.16682	2.88638	3.15942
7893291	2.8714	2.4633	2.33083	2.5015	2.89024	2.59627
7893292	2.10324	2.63466	2.05781	1.86455	2.26174	2.03929
7893293	1.97048	1.84405	1.8558	1.70647	1.91042	1.99127
7893294	6.13723	5.94633	5.87342	5.83249	6.03442	5.86624
7893295	2.18738	2.46077	2.23256	2.19357	2.68559	2.25728
7893296	1.92659	1.79668	1.78568	2.17435	2.131	2.07258
7893297	7.31711	7.33335	7.00743	7.08547	7.53008	7.19006
7893298	8.66819	9.09116	8.83759	8.83963	8.71162	8.60043
7893299	2.85988	3.11775	2.19787	2.07622	2.94041	2.28509
7893300	4.17035	4.26523	3.90861	4.25831	3.85003	4.74753
7893301	2.11771	2.32682	2.00526	2.44087	2.31771	2.14929
7893302	2.13203	2.73515	2.4109	2.77061	2.28982	2.12141
7893303	3.55347	3.39702	3.05999	2.84097	3.8579	3.60401
7893304	4.23001	4.4386	4.43946	4.33999	4.33415	4.14065
7893305	2.86672	2.70827	2.82516	2.77317	2.50043	3.11033
7893306	3.67648	3.93623	3.70846	3.6578	3.84133	3.54064
7893307	2.19666	2.7882	2.23398	2.27542	2.91028	1.81833
7893308	2.65417	2.89222	2.38235	2.95921	2.44553	3.50805
7893309	5.68826	5.54569	6.56362	6.18343	5.82727	5.57705
7893310	2.48853	3.21756	2.82118	3.15831	3.08247	2.96439
7893311	4.1151	3.30453	3.61198	3.69939	3.28657	3.65542
7893312	1.94011	2.0116	1.71075	1.79329	1.74003	1.72519
7893313	8.18737	8.38298	8.30778	8.47664	8.54268	8.38457
7893314	3.47898	4.04064	3.04183	3.47767	3.33518	3.38472
7893315	2.25379	2.24683	2.22086	2.58558	2.18761	2.03342
7893316	9.51759	9.52901	9.54282	9.60206	9.71157	9.72393
7893317	2.0019	1.76954	1.80309	1.84286	1.98843	1.88862
7893318	2.19643	2.28146	1.94565	2.16306	2.01489	2.1664
